date,sku_id,warehouse_id,demand_units,fulfilled_units,stockout_flag,sku_name,category,temp_min_c,temp_max_c,unit_cost,shelf_life_days,warehouse_name,region,day_of_week,month,quarter,week_of_year,day_of_year,year,is_weekend,lag_7,lag_14,lag_28,rolling_7_mean,rolling_14_mean,rolling_28_mean,rolling_7_std,max_severity_score,total_delay_hours,had_weather_event,breach_count,supplier_delay_hrs,had_supplier_delay
2023-12-11,2,4,187,174,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,0,12,4,50,345,2023,0,159.0,155.0,146.0,147.71428571428572,147.28571428571428,145.35714285714286,29.448906520244524,0,0.0,0,0,0.0,0
2023-12-12,2,4,189,188,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,1,12,4,50,346,2023,0,191.0,192.0,168.0,151.71428571428572,149.57142857142858,146.82142857142858,32.93283207638593,0,0.0,0,0,0.0,0
2023-12-13,2,4,148,146,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,2,12,4,50,347,2023,0,157.0,170.0,162.0,151.42857142857142,149.35714285714286,147.57142857142858,32.54154853341166,1,1.1,1,1,0.0,0
2023-12-14,2,4,153,144,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,3,12,4,50,348,2023,0,158.0,146.0,146.0,150.14285714285714,147.78571428571428,147.07142857142858,32.462432499884066,0,0.0,0,1,0.0,0
2023-12-15,2,4,144,137,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,4,12,4,50,349,2023,0,150.0,151.0,129.0,149.42857142857142,148.28571428571428,147.32142857142858,32.31540985792567,0,0.0,0,0,0.0,0
2023-12-16,2,4,116,109,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,5,12,4,50,350,2023,1,116.0,116.0,98.0,148.57142857142858,147.78571428571428,147.85714285714286,32.37724068363022,0,0.0,0,0,0.0,0
2023-12-17,2,4,111,107,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,6,12,4,50,351,2023,1,103.0,98.0,98.0,148.57142857142858,147.78571428571428,148.5,32.37724068363022,0,0.0,0,0,0.0,0
2023-12-18,2,4,175,167,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,0,12,4,51,352,2023,0,187.0,159.0,191.0,149.71428571428572,148.71428571428572,148.96428571428572,30.592560564698854,0,0.0,0,0,0.0,0
2023-12-19,2,4,201,199,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,1,12,4,51,353,2023,0,189.0,191.0,177.0,148.0,149.85714285714286,148.39285714285714,28.413611761501542,0,0.0,0,0,0.0,0
2023-12-20,2,4,156,149,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,2,12,4,51,354,2023,0,148.0,157.0,168.0,149.71428571428572,150.57142857142858,149.25,31.4945195534837,0,0.0,0,0,0.0,0
2023-12-21,2,4,173,163,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,3,12,4,51,355,2023,0,153.0,158.0,161.0,150.85714285714286,150.5,148.82142857142858,31.567011110908098,0,0.0,0,0,0.0,0
2023-12-22,2,4,140,130,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,4,12,4,51,356,2023,0,144.0,150.0,146.0,153.71428571428572,151.57142857142858,149.25,32.678812125056915,3,20.9,1,2,0.0,0
2023-12-23,2,4,131,131,False,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,5,12,4,51,357,2023,1,116.0,116.0,110.0,153.14285714285714,150.85714285714286,149.03571428571428,32.91113576197063,0,0.0,0,2,0.0,0
2023-12-24,2,4,122,111,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,6,12,4,51,358,2023,1,111.0,103.0,108.0,155.28571428571428,151.92857142857142,149.78571428571428,30.488873848855636,0,0.0,0,0,0.0,0
2023-12-25,2,4,167,148,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,0,12,4,52,359,2023,0,175.0,187.0,155.0,156.85714285714286,153.28571428571428,150.28571428571428,28.008502110541272,0,0.0,0,0,0.0,0
2023-12-26,2,4,209,201,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,1,12,4,52,360,2023,0,201.0,189.0,192.0,155.71428571428572,151.85714285714286,150.71428571428572,27.299049346783114,0,0.0,0,1,0.0,0
2023-12-27,2,4,180,170,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,2,12,4,52,361,2023,0,156.0,148.0,170.0,156.85714285714286,153.28571428571428,151.32142857142858,29.582813543388017,0,0.0,0,1,0.0,0
2023-12-28,2,4,155,146,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,3,12,4,52,362,2023,0,173.0,153.0,146.0,160.28571428571428,155.57142857142858,151.67857142857142,30.831338416803007,0,0.0,0,2,0.0,0
2023-12-29,2,4,166,163,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,4,12,4,52,363,2023,0,140.0,144.0,151.0,157.71428571428572,155.71428571428572,152.0,30.340920035019256,0,0.0,0,0,0.0,0
2023-12-30,2,4,119,105,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,5,12,4,52,364,2023,1,131.0,116.0,116.0,161.42857142857142,157.28571428571428,152.53571428571428,29.387396067345815,0,0.0,0,3,0.0,0
2023-12-31,2,4,99,95,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,6,12,4,52,365,2023,1,122.0,111.0,98.0,159.71428571428572,157.5,152.64285714285714,31.716001669579448,0,0.0,0,0,0.0,0
2024-01-01,2,4,195,185,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,0,1,1,1,1,2024,0,167.0,175.0,159.0,156.42857142857142,156.64285714285714,152.67857142857142,37.021872556896035,3,7.7,1,0,0.0,0
2024-01-02,2,4,210,185,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,1,1,1,1,2,2024,0,209.0,201.0,191.0,160.42857142857142,158.07142857142858,153.96428571428572,39.76538336651262,0,0.0,0,0,0.0,0
2024-01-03,2,4,174,170,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,2,1,1,1,3,2024,0,180.0,156.0,157.0,160.57142857142858,158.71428571428572,154.64285714285714,39.9702270148551,0,0.0,0,0,0.0,0
2024-01-04,2,4,177,156,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,3,1,1,1,4,2024,0,155.0,173.0,158.0,159.71428571428572,160.0,155.25,39.54623574886447,0,0.0,0,2,0.0,0
2024-01-05,2,4,161,146,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,4,1,1,1,5,2024,0,166.0,140.0,150.0,162.85714285714286,160.28571428571428,155.92857142857142,39.98094784364417,0,0.0,0,0,0.0,0
2024-01-06,2,4,134,120,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,5,1,1,1,6,2024,1,119.0,131.0,116.0,162.14285714285714,161.78571428571428,156.32142857142858,39.960099146642875,0,0.0,0,1,0.0,0
2024-01-07,2,4,113,111,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,6,1,1,1,7,2024,1,99.0,122.0,103.0,164.28571428571428,162.0,156.96428571428572,37.593059136469606,0,0.0,0,0,0.0,0
2024-01-08,2,4,189,188,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,0,1,1,2,8,2024,0,195.0,167.0,187.0,166.28571428571428,161.35714285714286,157.32142857142858,33.713075038795175,0,0.0,0,0,0.0,0
2024-01-09,2,4,221,196,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,1,1,1,2,9,2024,0,210.0,209.0,189.0,165.42857142857142,162.92857142857142,157.39285714285714,32.928493957144774,0,0.0,0,0,0.0,0
2024-01-10,2,4,188,171,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,2,1,1,2,10,2024,0,174.0,180.0,148.0,167.0,163.78571428571428,158.53571428571428,35.56683848755756,0,0.0,0,1,0.0,0
2024-01-11,2,4,179,160,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,3,1,1,2,11,2024,0,177.0,155.0,153.0,169.0,164.35714285714286,159.96428571428572,36.40970566575172,0,0.0,0,2,0.0,0
2024-01-12,2,4,163,154,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,4,1,1,2,12,2024,0,161.0,166.0,144.0,169.28571428571428,166.07142857142858,160.89285714285714,36.49070331702905,0,0.0,0,1,0.0,0
2024-01-13,2,4,118,112,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,5,1,1,2,13,2024,1,134.0,119.0,116.0,169.57142857142858,165.85714285714286,161.57142857142858,36.42278198626588,0,0.0,0,1,0.0,0
2024-01-14,2,4,114,107,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,6,1,1,2,14,2024,1,113.0,99.0,111.0,167.28571428571428,165.78571428571428,161.64285714285714,39.406912615742534,0,0.0,0,0,0.0,0
2024-01-15,2,4,169,155,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,0,1,1,3,15,2024,0,189.0,195.0,175.0,167.42857142857142,166.85714285714286,161.75,39.17846833341481,0,0.0,0,0,0.0,0
2024-01-16,2,4,203,181,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,1,1,1,3,16,2024,0,221.0,210.0,201.0,164.57142857142858,165.0,161.53571428571428,38.05634919807363,0,0.0,0,0,0.0,0
2024-01-17,2,4,192,181,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,2,1,1,3,17,2024,0,188.0,174.0,156.0,162.0,164.5,161.60714285714286,34.00000000000008,0,0.0,0,1,0.0,0
2024-01-18,2,4,202,199,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,3,1,1,3,18,2024,0,179.0,177.0,173.0,162.57142857142858,165.78571428571428,162.89285714285714,34.539142736211424,0,0.0,0,0,0.0,0
2024-01-19,2,4,181,178,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,4,1,1,3,19,2024,0,163.0,161.0,140.0,165.85714285714286,167.57142857142858,163.92857142857142,37.342685903349214,0,0.0,0,0,0.0,0
2024-01-20,2,4,106,95,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,5,1,1,3,20,2024,1,118.0,134.0,131.0,168.42857142857142,169.0,165.39285714285714,37.730876581641375,0,0.0,0,1,0.0,0
2024-01-21,2,4,120,106,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,6,1,1,3,21,2024,1,114.0,113.0,122.0,166.71428571428572,167.0,164.5,40.56975180975067,0,0.0,0,0,0.0,0
2024-01-22,2,4,194,185,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,0,1,1,4,22,2024,0,169.0,189.0,167.0,167.57142857142858,167.5,164.42857142857142,39.31436184931727,0,0.0,0,0,0.0,0
2024-01-23,2,4,203,185,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,1,1,1,4,23,2024,0,203.0,221.0,209.0,171.14285714285714,167.85714285714286,165.39285714285714,40.58090097335852,0,0.0,0,0,0.0,0
2024-01-24,2,4,194,172,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,2,1,1,4,24,2024,0,192.0,188.0,180.0,171.14285714285714,166.57142857142858,165.17857142857142,40.58090097335852,0,0.0,0,0,0.0,0
2024-01-25,2,4,175,170,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,3,1,1,4,25,2024,0,202.0,179.0,155.0,171.42857142857142,167.0,165.67857142857142,40.75887282894021,0,0.0,0,1,0.0,0
2024-01-26,2,4,164,159,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,4,1,1,4,26,2024,0,181.0,163.0,166.0,167.57142857142858,166.71428571428572,166.39285714285714,38.60421886641044,2,2.7,1,1,0.0,0
2024-01-27,2,4,130,129,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,5,1,1,4,27,2024,1,106.0,118.0,119.0,165.14285714285714,166.78571428571428,166.32142857142858,38.15070366947635,0,0.0,0,2,0.0,0
2024-01-28,2,4,102,90,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,6,1,1,4,28,2024,1,120.0,114.0,99.0,168.57142857142858,167.64285714285714,166.71428571428572,32.62850054199632,0,0.0,0,0,0.0,0
2024-01-29,2,4,185,168,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,0,1,1,5,29,2024,0,194.0,169.0,195.0,166.0,166.78571428571428,166.82142857142858,37.44774136491198,0,0.0,0,0,0.0,0
2024-01-30,2,4,198,183,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,1,1,1,5,30,2024,0,203.0,203.0,210.0,164.71428571428572,167.92857142857142,166.46428571428572,36.46785929972813,0,0.0,0,1,0.0,0
2024-01-31,2,4,165,155,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,2,1,1,5,31,2024,0,194.0,192.0,174.0,164.0,167.57142857142858,166.03571428571428,35.63238227605155,0,0.0,0,0,0.0,0
2024-02-01,2,4,170,162,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,3,2,1,5,32,2024,0,175.0,202.0,177.0,159.85714285714286,165.64285714285714,165.71428571428572,33.16337624261935,0,0.0,0,2,0.0,0
2024-02-02,2,4,152,143,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,4,2,1,5,33,2024,0,164.0,181.0,161.0,159.14285714285714,163.35714285714286,165.46428571428572,32.83508576420751,0,0.0,0,0,0.0,0
2024-02-03,2,4,123,116,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,5,2,1,5,34,2024,1,130.0,106.0,134.0,157.42857142857142,161.28571428571428,165.14285714285714,32.85248414177716,0,0.0,0,0,70.7,1
2024-02-04,2,4,114,106,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,6,2,1,5,35,2024,1,102.0,120.0,113.0,156.42857142857142,162.5,164.75,33.91586228132376,0,0.0,0,0,0.0,0
2024-02-05,2,4,195,176,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,0,2,1,6,36,2024,0,185.0,194.0,189.0,158.14285714285714,162.07142857142858,164.78571428571428,30.87301179254889,0,0.0,0,0,0.0,0
2024-02-06,2,4,192,177,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,1,2,1,6,37,2024,0,198.0,203.0,221.0,159.57142857142858,162.14285714285714,165.0,32.51080406499333,0,0.0,0,0,0.0,0
2024-02-07,2,4,162,152,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,2,2,1,6,38,2024,0,165.0,194.0,188.0,158.71428571428572,161.35714285714286,163.96428571428572,31.388502596302697,0,0.0,0,0,0.0,0
2024-02-08,2,4,167,157,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,3,2,1,6,39,2024,0,170.0,175.0,179.0,158.28571428571428,159.07142857142858,163.03571428571428,31.30875429074273,0,0.0,0,3,0.0,0
2024-02-09,2,4,159,146,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,4,2,1,6,40,2024,0,152.0,164.0,163.0,157.85714285714286,158.5,162.60714285714286,31.141764943713927,0,0.0,0,0,0.0,0
2024-02-10,2,4,117,103,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,5,2,1,6,41,2024,1,123.0,130.0,118.0,158.85714285714286,158.14285714285714,162.46428571428572,31.034542966553627,0,0.0,0,1,0.0,0
2024-02-11,2,4,112,101,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,6,2,1,6,42,2024,1,114.0,102.0,114.0,158.0,157.21428571428572,162.42857142857142,32.24903099319429,0,0.0,0,0,0.0,0
2024-02-12,2,4,185,183,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,0,2,1,7,43,2024,0,195.0,185.0,169.0,157.71428571428572,157.92857142857142,162.35714285714286,32.70939867843442,0,0.0,0,0,0.0,0
2024-02-13,2,4,184,174,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,1,2,1,7,44,2024,0,192.0,198.0,203.0,156.28571428571428,157.92857142857142,162.92857142857142,30.982329833386757,0,0.0,0,0,0.0,0
2024-02-14,2,4,167,163,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,2,2,1,7,45,2024,0,162.0,165.0,192.0,155.14285714285714,156.92857142857142,162.25,29.56026934602472,0,0.0,0,0,0.0,0
2024-02-15,2,4,160,151,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,3,2,1,7,46,2024,0,167.0,170.0,202.0,155.85714285714286,157.07142857142858,161.35714285714286,29.812908677442543,0,0.0,0,2,0.0,0
2024-02-16,2,4,173,166,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,4,2,1,7,47,2024,0,159.0,152.0,181.0,154.85714285714286,156.35714285714286,159.85714285714286,29.492533356928305,0,0.0,0,0,0.0,0
2024-02-17,2,4,123,119,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,5,2,1,7,48,2024,1,117.0,123.0,106.0,156.85714285714286,157.85714285714286,159.57142857142858,30.284366546831755,0,0.0,0,1,0.0,0
2024-02-18,2,4,112,107,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,6,2,1,7,49,2024,1,112.0,114.0,120.0,157.71428571428572,157.85714285714286,160.17857142857142,29.02708095161196,0,0.0,0,0,0.0,0
2024-02-19,2,4,207,197,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,0,2,1,8,50,2024,0,185.0,195.0,194.0,157.71428571428572,157.71428571428572,159.89285714285714,29.02708095161196,0,0.0,0,0,0.0,0
2024-02-20,2,4,186,177,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,1,2,1,8,51,2024,0,184.0,192.0,203.0,160.85714285714286,158.57142857142858,160.35714285714286,33.3438078780683,0,0.0,0,1,0.0,0
2024-02-21,2,4,151,136,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,2,2,1,8,52,2024,0,167.0,162.0,194.0,161.14285714285714,158.14285714285714,159.75,33.58287545475416,0,0.0,0,0,0.0,0
2024-02-22,2,4,151,150,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,3,2,1,8,53,2024,0,160.0,167.0,175.0,158.85714285714286,157.35714285714286,158.21428571428572,33.66218734935183,2,3.7,1,3,0.0,0
2024-02-23,2,4,162,146,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,4,2,1,8,54,2024,0,173.0,159.0,164.0,157.57142857142858,156.21428571428572,157.35714285714286,33.78292045228949,0,0.0,0,2,0.0,0
2024-02-24,2,4,138,135,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,5,2,1,8,55,2024,1,123.0,117.0,130.0,156.0,156.42857142857142,157.28571428571428,33.19638534539574,0,0.0,0,0,0.0,0
2024-02-25,2,4,91,86,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,6,2,1,8,56,2024,1,112.0,112.0,102.0,158.14285714285714,157.92857142857142,157.57142857142858,31.131059364288625,0,0.0,0,0,0.0,0
2024-02-26,2,4,198,197,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,0,2,1,9,57,2024,0,207.0,185.0,185.0,155.14285714285714,156.42857142857142,157.17857142857142,36.8122650368442,0,0.0,0,0,0.0,0
2024-02-27,2,4,188,175,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,1,2,1,9,58,2024,0,186.0,184.0,198.0,153.85714285714286,157.35714285714286,157.64285714285714,34.80147780113456,0,0.0,0,1,0.0,0
2024-02-28,2,4,181,162,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,2,2,1,9,59,2024,0,151.0,167.0,165.0,154.14285714285714,157.64285714285714,157.28571428571428,35.116133858140785,0,0.0,0,0,0.0,0
2024-02-29,2,4,164,159,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,3,2,1,9,60,2024,0,151.0,160.0,170.0,158.42857142857142,158.64285714285714,157.85714285714286,36.473082050818235,0,0.0,0,2,0.0,0
2024-03-01,2,4,129,125,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,4,3,1,9,61,2024,0,162.0,173.0,152.0,160.28571428571428,158.92857142857142,157.64285714285714,36.362591976344326,0,0.0,0,0,0.0,0
2024-03-02,2,4,111,102,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,5,3,1,9,62,2024,1,138.0,123.0,123.0,155.57142857142858,155.78571428571428,156.82142857142858,38.1962351672568,0,0.0,0,0,0.0,0
2024-03-03,2,4,105,101,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,6,3,1,9,63,2024,1,91.0,112.0,114.0,151.71428571428572,154.92857142857142,156.39285714285714,41.48780658504494,0,0.0,0,0,0.0,0
2024-03-04,2,4,170,160,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,0,3,1,10,64,2024,0,198.0,207.0,195.0,153.71428571428572,154.42857142857142,156.07142857142858,38.28713572343544,0,0.0,0,0,0.0,0
2024-03-05,2,4,156,152,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,1,3,1,10,65,2024,0,188.0,186.0,192.0,149.71428571428572,151.78571428571428,155.17857142857142,34.125817624951225,0,0.0,0,1,0.0,0
2024-03-06,2,4,153,145,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,2,3,1,10,66,2024,0,181.0,151.0,162.0,145.14285714285714,149.64285714285714,153.89285714285714,30.041241493589983,0,0.0,0,0,0.0,0
2024-03-07,2,4,160,160,False,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,3,3,1,10,67,2024,0,164.0,151.0,167.0,141.14285714285714,149.78571428571428,153.57142857142858,26.07315715078488,0,0.0,0,1,70.5,1
2024-03-08,2,4,146,136,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,4,3,1,10,68,2024,0,129.0,162.0,159.0,140.57142857142858,150.42857142857142,153.32142857142858,25.526829956323372,0,0.0,0,1,0.0,0
2024-03-09,2,4,114,107,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,5,3,1,10,69,2024,1,111.0,138.0,117.0,143.0,149.28571428571428,152.85714285714286,25.046623192225624,0,0.0,0,1,0.0,0
2024-03-10,2,4,95,84,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,6,3,1,10,70,2024,1,105.0,91.0,112.0,143.42857142857142,147.57142857142858,152.75,24.425786530203048,0,0.0,0,0,0.0,0
2024-03-11,2,4,168,168,False,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,0,3,1,11,71,2024,0,170.0,198.0,185.0,142.0,147.85714285714286,152.14285714285714,27.18455443813639,0,0.0,0,0,0.0,0
2024-03-12,2,4,168,157,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,1,3,1,11,72,2024,0,156.0,188.0,184.0,141.71428571428572,145.71428571428572,151.53571428571428,26.849669679621066,0,0.0,0,1,41.4,1
2024-03-13,2,4,183,170,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,2,3,1,11,73,2024,0,153.0,181.0,167.0,143.42857142857142,144.28571428571428,150.96428571428572,28.259848683583723,0,0.0,0,0,0.0,0
2024-03-14,2,4,116,109,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,3,3,1,11,74,2024,0,160.0,164.0,160.0,147.71428571428572,144.42857142857142,151.53571428571428,31.982882326406475,0,0.0,0,1,0.0,0
2024-03-15,2,4,133,127,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,4,3,1,11,75,2024,0,146.0,129.0,173.0,141.42857142857142,141.0,149.96428571428572,33.455727675328106,0,0.0,0,0,0.0,0
2024-03-16,2,4,101,99,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,5,3,1,11,76,2024,1,114.0,111.0,123.0,139.57142857142858,141.28571428571428,148.53571428571428,33.52042731856275,0,0.0,0,1,0.0,0
2024-03-17,2,4,91,88,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,6,3,1,11,77,2024,1,95.0,105.0,112.0,137.71428571428572,140.57142857142858,147.75,35.476350271292404,0,0.0,0,0,0.0,0
2024-03-18,2,4,161,155,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,0,3,1,12,78,2024,0,168.0,170.0,207.0,137.14285714285714,139.57142857142858,147.0,36.30164629613268,0,0.0,0,0,0.0,0
2024-03-19,2,4,164,162,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,1,3,1,12,79,2024,0,168.0,156.0,186.0,136.14285714285714,138.92857142857142,145.35714285714286,35.39504942516006,0,0.0,0,0,0.0,0
2024-03-20,2,4,173,159,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,2,3,1,12,80,2024,0,183.0,153.0,151.0,135.57142857142858,139.5,144.57142857142858,34.822680075190185,0,0.0,0,2,0.0,0
2024-03-21,2,4,164,145,True,Flu Vaccines,pharmaceutical,2.0,8.0,18.5,90,Dallas Hub,Southwest,3,3,1,12,81,2024,0,116.0,160.0,151.0,134.14285714285714,140.92857142857142,145.35714285714286,32.69265244377585,0,0.0,0,1,0.0,0
